Date,Close,High,Low,Open,Volume
2016-08-17,8624.05,8667.1,8603.6,8639.8,174100
2016-08-18,8673.25,8690.7,8645.05,8648.85,164300
2016-08-19,8666.9,8696.6,8647.1,8694.3,191900
2016-08-22,8629.15,8684.85,8614.0,8667.0,152300
2016-08-23,8632.6,8642.15,8580.0,8628.35,187500
2016-08-24,8650.3,8661.05,8620.9,8648.5,149600
2016-08-25,8592.2,8683.05,8583.65,8668.85,213100
2016-08-26,8572.55,8622.95,8547.55,8614.35,147500
2016-08-29,8607.45,8622.0,8543.75,8583.75,129700
2016-08-30,8744.35,8750.6,8642.25,8646.75,150200
2016-08-31,8786.2,8819.2,8754.05,8754.05,362200
2016-09-01,8774.65,8813.25,8759.95,8793.6,238900
2016-09-02,8809.65,8824.1,8768.2,8796.35,191500
2016-09-06,8943.0,8950.85,8848.45,8852.7,195600
2016-09-07,8917.95,8968.7,8913.35,8968.7,290100
2016-09-08,8952.5,8960.35,8896.0,8915.5,217200
2016-09-09,8866.7,8939.15,8858.7,8934.3,175900
2016-09-12,8715.6,8746.95,8699.4,8732.95,184500
2016-09-14,8726.6,8739.85,8688.9,8710.65,184300
2016-09-15,8742.55,8751.95,8704.35,8743.85,145400
2016-09-16,8779.85,8847.65,8750.5,8780.85,265800
2016-09-19,8808.4,8824.3,8774.2,8788.45,131700
2016-09-20,8775.9,8816.45,8759.3,8816.1,136500
2016-09-21,8777.15,8826.85,8757.3,8790.3,148800
2016-09-22,8867.45,8893.35,8837.8,8873.35,172800
2016-09-23,8831.55,8885.2,8820.3,8880.75,185900
2016-09-26,8723.05,8809.55,8715.1,8807.9,164000
2016-09-27,8706.4,8768.5,8690.5,8748.9,151400
2016-09-28,8745.15,8767.05,8703.15,8711.2,165500
2016-09-29,8591.25,8800.65,8558.25,8792.7,372900
2016-09-30,8611.15,8637.15,8555.2,8581.5,181700
2016-10-03,8738.1,8745.2,8635.0,8666.15,137300
2016-10-04,8769.15,8783.65,8736.1,8770.0,184300
2016-10-05,8743.95,8806.95,8731.4,8806.35,157200
2016-10-06,8709.55,8781.15,8684.65,8768.7,163600
2016-10-07,8697.6,8723.7,8663.8,8721.7,150400
2016-10-10,8708.8,8745.8,8703.95,8735.35,108400
2016-10-13,8573.35,8681.55,8541.35,8671.5,212300
2016-10-14,8583.4,8604.45,8549.8,8594.0,162800
2016-10-17,8520.4,8615.4,8506.15,8612.95,197400
2016-10-18,8677.9,8685.1,8555.9,8556.05,216600
2016-10-19,8659.1,8698.75,8636.7,8697.5,172100
2016-10-20,8699.4,8727.0,8678.3,8693.35,161000
2016-10-21,8693.05,8709.1,8652.05,8708.6,157300
2016-10-24,8708.95,8736.95,8684.15,8709.85,157100
2016-10-25,8691.3,8722.65,8663.45,8721.7,189800
2016-10-26,8615.25,8657.3,8596.6,8657.3,219300
2016-10-27,8615.25,8624.85,8550.25,8607.1,242800
2016-10-28,8638.0,8653.75,8581.75,8625.0,175500
2016-11-01,8626.25,8669.6,8614.5,8653.15,165000
2016-11-02,8514.0,8549.5,8504.85,8542.8,155300
2016-11-03,8484.95,8537.65,8476.15,8499.85,170500
2016-11-04,8433.75,8504.0,8400.25,8503.6,224800
2016-11-07,8497.05,8535.85,8481.45,8535.75,172800
2016-11-08,8543.55,8559.4,8480.1,8540.0,195700
2016-11-09,8432.0,8476.2,8002.25,8067.5,314300
2016-11-10,8525.75,8598.45,8510.7,8555.6,263100
2016-11-11,8296.3,8460.6,8284.95,8456.65,266900
2016-11-15,8108.45,8288.55,8093.2,8284.85,359200
2016-11-16,8111.6,8210.05,8089.4,8205.65,269500
2016-11-17,8079.95,8151.25,8060.3,8105.1,191300
2016-11-18,8074.1,8128.95,8048.3,8097.55,161200
2016-11-21,7929.1,8102.45,7916.4,8102.1,218800
2016-11-22,8002.3,8019.05,7938.15,7989.15,210200
2016-11-23,8033.3,8055.2,7973.1,8051.2,181000
2016-11-24,7965.5,8024.85,7952.55,8011.8,260500
2016-11-25,8114.3,8122.25,7976.75,8007.95,177900
2016-11-28,8126.9,8146.5,8066.5,8080.65,189700
2016-11-29,8142.15,8197.35,8128.7,8131.55,189700
2016-11-30,8224.5,8234.25,8139.25,8172.15,248000
2016-12-01,8192.9,8250.8,8185.05,8244.0,157700
2016-12-02,8086.8,8159.3,8070.05,8153.55,171500
2016-12-05,8128.75,8141.9,8056.85,8088.75,126500
2016-12-06,8143.15,8178.7,8130.85,8153.15,115300
2016-12-07,8102.05,8190.45,8077.5,8168.4,169800
2016-12-08,8246.85,8256.25,8151.75,8152.1,142500
2016-12-09,8261.75,8274.95,8241.95,8271.7,149700
2016-12-12,8170.8,8230.65,8154.45,8230.65,108100
2016-12-13,8221.8,8228.85,8155.8,8196.15,184000
2016-12-14,8182.45,8229.4,8165.1,8229.35,144600
2016-12-15,8153.6,8225.9,8121.95,8128.4,181800
2016-12-16,8139.45,8178.7,8127.45,8178.2,203000
2016-12-19,8104.35,8132.5,8094.85,8126.0,107400
2016-12-20,8082.4,8124.1,8062.75,8110.6,128000
2016-12-21,8061.3,8112.55,8053.25,8105.85,123700
2016-12-22,7979.1,8046.45,7964.95,8043.85,122600
2016-12-23,7985.75,8022.6,7942.05,7972.5,124100
2016-12-26,7908.25,7970.05,7893.8,7965.1,106900
2016-12-27,8032.85,8044.65,7903.7,7915.05,118800
2016-12-28,8034.85,8100.55,8028.4,8047.55,126700
2016-12-29,8103.6,8111.1,8020.8,8030.6,178500
2016-12-30,8185.8,8197.0,8114.75,8119.65,127600
2017-01-02,8179.5,8212.0,8133.8,8210.1,118300
2017-01-03,8192.25,8219.1,8148.6,8196.05,127300
2017-01-04,8190.5,8218.5,8180.9,8202.65,132400
2017-01-05,8273.8,8282.65,8223.7,8226.65,159100
2017-01-06,8243.8,8306.85,8233.25,8281.85,139400
2017-01-09,8236.05,8263.0,8227.75,8259.35,99100
2017-01-10,8288.6,8293.8,8261.0,8262.7,142900
2017-01-11,8380.65,8389.0,8322.25,8327.8,186500
2017-01-12,8407.2,8417.2,8382.3,8391.05,172600
2017-01-13,8400.35,8461.05,8373.15,8457.65,185300
2017-01-16,8412.8,8426.7,8374.4,8390.95,124100
2017-01-17,8398.0,8440.9,8378.3,8415.05,122000
2017-01-18,8417.0,8460.3,8397.4,8403.85,163800
2017-01-19,8435.1,8445.15,8404.05,8418.4,165900
2017-01-20,8349.35,8423.65,8340.95,8404.35,202600
2017-01-23,8391.5,8404.15,8327.2,8329.6,195000
2017-01-24,8475.8,8480.95,8398.15,8407.05,179200
2017-01-25,8602.75,8612.6,8493.95,8499.45,292500
2017-01-27,8641.25,8672.7,8606.9,8610.5,275400
2017-01-30,8632.75,8662.6,8617.75,8635.55,304700
2017-01-31,8561.3,8631.75,8552.4,8629.45,521000
2017-02-01,8716.4,8722.4,8537.5,8570.35,327700
2017-02-02,8734.25,8757.6,8685.8,8724.75,283500
2017-02-03,8740.95,8748.25,8707.75,8735.15,191000
2017-02-06,8801.05,8814.1,8770.2,8785.45,194400
2017-02-07,8768.3,8809.3,8741.05,8805.7,226300
2017-02-08,8769.05,8791.25,8715.0,8774.55,218700
2017-02-09,8778.4,8821.4,8724.1,8795.55,187500
2017-02-10,8793.55,8822.1,8771.2,8812.35,225900
2017-02-13,8805.05,8826.9,8754.2,8819.8,204900
2017-02-14,8792.3,8820.45,8772.5,8819.9,188300
2017-02-15,8724.7,8807.9,8712.85,8778.95,216100
2017-02-16,8778.0,8783.95,8719.6,8739.0,184600
2017-02-17,8821.7,8896.45,8804.25,8883.7,298300
2017-02-20,8879.2,8886.25,8809.8,8818.55,167800
2017-02-21,8907.85,8920.8,8860.95,8890.75,175700
2017-02-22,8926.9,8960.75,8905.25,8931.6,247100
2017-02-23,8939.5,8982.15,8927.55,8956.4,377200
2017-02-27,8896.7,8951.8,8888.65,8943.7,189900
2017-02-28,8879.6,8914.75,8867.6,8898.95,293600
2017-03-01,8945.8,8960.8,8898.6,8904.4,205900
2017-03-02,8899.75,8992.5,8879.8,8982.85,218800
2017-03-03,8897.55,8907.1,8860.1,8883.5,202600
2017-03-06,8963.45,8967.8,8914.0,8915.1,174800
2017-03-07,8946.9,8977.85,8932.8,8977.75,173400
2017-03-08,8924.3,8957.05,8891.95,8950.7,177800
2017-03-09,8927.0,8945.8,8899.5,8914.5,171500
2017-03-10,8934.55,8975.7,8903.95,8953.7,152700
2017-03-14,9087.0,9122.75,9060.5,9091.65,270300
2017-03-15,9084.8,9106.55,9075.5,9086.85,240600
2017-03-16,9153.7,9158.45,9128.55,9129.65,208600
2017-03-17,9160.05,9218.4,9147.6,9207.8,286700
2017-03-20,9126.85,9167.6,9116.3,9166.95,332100
2017-03-21,9121.5,9147.75,9087.2,9133.95,247700
2017-03-22,9030.45,9072.9,9019.3,9047.2,232300
2017-03-23,9086.3,9099.05,9048.6,9048.75,191800
2017-03-24,9108.0,9133.55,9089.4,9104.0,203700
2017-03-27,9045.2,9094.85,9024.65,9093.45,202700
2017-03-28,9100.8,9110.4,9079.8,9081.5,183300
2017-03-29,9143.8,9153.15,9109.1,9128.7,243400
2017-03-30,9173.75,9183.15,9136.35,9142.6,323400
2017-03-31,9173.75,9191.7,9152.1,9158.9,190900
2017-04-03,9237.85,9245.35,9192.4,9220.6,139100
2017-04-05,9265.15,9273.9,9215.4,9264.4,184800
2017-04-06,9261.95,9267.95,9218.85,9245.8,186100
2017-04-07,9198.3,9250.5,9188.1,9223.7,190000
2017-04-10,9181.45,9225.65,9174.85,9225.6,135800
2017-04-11,9237.0,9242.7,9172.85,9184.55,200100
2017-04-12,9203.45,9246.4,9161.8,9242.5,161800
2017-04-13,9150.8,9202.65,9144.95,9202.5,166500
2017-04-17,9139.3,9160.0,9120.25,9144.75,0
2017-04-18,9105.15,9217.9,9095.45,9163.0,174200
2017-04-19,9103.5,9120.5,9075.15,9112.2,173700
2017-04-20,9136.4,9143.9,9102.65,9108.1,170300
2017-04-21,9119.4,9183.65,9088.75,9179.1,155200
2017-04-24,9217.95,9225.4,9130.55,9135.35,167700
2017-04-25,9306.6,9309.2,9250.35,9273.05,168700
2017-04-26,9351.85,9367.0,9301.35,9336.2,185700
2017-04-27,9342.15,9367.15,9322.65,9359.15,209400
2017-04-28,9304.05,9342.65,9282.25,9340.95,162200
2017-05-02,9313.8,9352.55,9269.9,9339.85,161600
2017-05-03,9311.95,9346.3,9298.4,9344.7,151600
2017-05-04,9359.9,9365.65,9323.25,9360.95,269600
2017-05-05,9285.3,9377.1,9272.0,9374.55,231900
2017-05-08,9314.05,9338.7,9297.95,9311.45,174300
2017-05-09,9316.85,9338.95,9307.7,9337.35,132300
2017-05-10,9407.3,9414.75,9336.0,9339.65,152700
2017-05-11,9422.4,9450.65,9411.3,9448.6,171100
2017-05-12,9400.9,9437.75,9372.55,9436.65,154300
2017-05-15,9445.4,9449.25,9423.1,9433.55,140800
2017-05-16,9512.25,9517.2,9456.35,9461.0,166500
2017-05-17,9525.75,9532.6,9486.1,9517.6,205500
2017-05-18,9429.45,9489.1,9418.1,9453.2,193300
2017-05-19,9427.9,9505.75,9390.75,9469.9,252100
2017-05-22,9438.25,9498.65,9427.9,9480.25,196800
2017-05-23,9386.15,9448.05,9370.0,9445.05,224400
2017-05-24,9360.55,9431.9,9341.65,9410.9,211800
2017-05-25,9509.75,9523.3,9379.2,9384.05,289200
2017-05-26,9595.1,9604.9,9495.4,9507.75,218800
2017-05-29,9604.9,9637.75,9547.7,9560.05,235000
2017-05-30,9624.55,9635.3,9581.2,9590.65,193900
2017-05-31,9621.25,9649.6,9609.25,9636.55,414300
2017-06-01,9616.1,9634.65,9589.9,9603.55,176100
2017-06-02,9653.5,9673.5,9637.45,9657.15,162200
2017-06-05,9675.1,9687.2,9640.7,9656.3,127700
2017-06-06,9637.15,9709.3,9630.2,9704.25,145900
2017-06-07,9663.9,9678.55,9630.55,9663.95,160700
2017-06-08,9647.25,9688.7,9641.5,9682.4,155400
2017-06-09,9668.25,9676.25,9608.15,9638.55,159000
2017-06-12,9616.4,9647.05,9598.5,9646.7,141400
2017-06-13,9606.9,9654.15,9595.4,9615.55,129700
2017-06-14,9618.15,9627.4,9580.45,9621.55,181800
2017-06-15,9578.05,9621.4,9560.8,9617.9,171100
2017-06-16,9588.05,9615.85,9565.5,9595.45,213200
2017-06-19,9657.55,9673.3,9614.9,9626.4,141700
2017-06-20,9653.5,9676.5,9643.75,9670.5,159500
2017-06-21,9633.6,9650.45,9608.6,9648.1,144000
2017-06-22,9630.0,9698.85,9617.75,9642.65,198800
2017-06-23,9574.95,9647.65,9565.3,9643.25,175200
2017-06-27,9511.4,9615.4,9473.45,9594.05,203300
2017-06-28,9491.25,9522.5,9474.35,9520.2,172400
2017-06-29,9504.1,9575.8,9493.8,9522.95,259300
2017-06-30,9520.9,9535.8,9448.75,9478.5,179600
2017-07-03,9615.0,9624.0,9543.55,9587.95,183000
2017-07-04,9613.3,9650.65,9595.5,9645.9,144800
2017-07-05,9637.6,9643.65,9607.35,9619.75,130800
2017-07-06,9674.55,9700.7,9639.95,9653.6,147400
2017-07-07,9665.8,9684.25,9642.65,9670.35,141800
2017-07-10,9771.05,9782.15,9646.45,9719.3,37500
2017-07-11,9786.05,9830.05,9778.85,9797.45,179700
2017-07-12,9816.1,9824.95,9787.7,9807.3,145500
2017-07-13,9891.7,9897.25,9853.45,9855.8,181300
2017-07-14,9886.35,9913.3,9845.45,9913.3,159600
2017-07-17,9915.95,9928.2,9894.7,9908.15,163500
2017-07-18,9827.15,9885.35,9792.05,9832.7,293900
2017-07-19,9899.6,9905.05,9851.65,9855.95,200200
2017-07-20,9873.3,9922.55,9863.45,9920.2,161100
2017-07-21,9915.25,9924.7,9838.0,9899.6,187500
2017-07-24,9966.4,9982.05,9919.6,9936.8,174500
2017-07-25,9964.55,10011.3,9949.1,10010.55,185500
2017-07-26,10020.65,10025.95,9965.95,9983.65,197600
2017-07-27,10020.55,10114.85,10005.5,10063.25,287900
2017-07-28,10014.5,10026.05,9944.5,9996.55,191600
2017-07-31,10077.1,10085.9,10016.95,10034.7,237700
2017-08-01,10114.65,10128.6,10065.75,10101.05,184300
2017-08-02,10081.5,10137.85,10054.2,10136.3,161500
2017-08-03,10013.65,10081.15,9998.25,10081.15,192700
2017-08-04,10066.4,10075.25,9988.35,10008.6,178600
2017-08-07,10057.4,10088.1,10046.35,10074.8,137400
2017-08-08,9978.55,10083.8,9947.0,10068.35,203300
2017-08-09,9908.05,9969.8,9893.05,9961.15,169200
2017-08-10,9820.25,9892.65,9776.2,9872.85,235500
2017-08-11,9710.8,9771.65,9685.55,9712.15,285900
2017-08-14,9794.15,9818.3,9752.1,9755.75,195600
2017-08-16,9897.3,9903.95,9773.85,9825.85,219500
2017-08-17,9904.15,9947.8,9883.75,9945.55,197600
2017-08-18,9837.4,9865.95,9783.65,9865.95,246300
2017-08-21,9754.35,9884.35,9740.1,9864.25,205300
2017-08-22,9765.55,9828.45,9752.6,9815.75,183600
2017-08-23,9852.5,9857.9,9786.75,9803.05,168600
2017-08-24,9857.05,9881.5,9848.85,9881.2,184700
2017-08-28,9912.8,9925.75,9882.0,9907.15,159600
2017-08-29,9796.05,9887.35,9783.75,9886.4,173300
2017-08-30,9884.4,9909.45,9850.8,9859.5,157800
2017-08-31,9917.9,9925.1,9856.95,9905.7,327700
2017-09-01,9974.4,9983.45,9909.85,9937.65,157800
2017-09-04,9912.85,9988.4,9861.0,9984.15,148800
2017-09-05,9952.2,9963.1,9901.05,9933.25,139200
2017-09-06,9916.2,9931.55,9882.55,9899.25,149200
2017-09-07,9929.9,9964.85,9917.2,9945.85,188800
2017-09-08,9934.8,9963.6,9913.3,9958.65,163600
2017-09-11,10006.05,10028.65,9968.8,9971.75,173000
2017-09-12,10093.05,10097.55,10028.05,10056.85,182600
2017-09-13,10079.3,10131.95,10063.15,10099.25,215000
2017-09-14,10086.6,10126.5,10070.35,10107.4,225600
2017-09-15,10085.4,10115.15,10043.65,10062.35,266600
2017-09-18,10153.1,10171.7,10131.3,10133.1,156100
2017-09-19,10147.55,10178.95,10129.95,10175.6,187500
2017-09-20,10141.15,10171.05,10134.2,10160.95,199400
2017-09-21,10121.9,10158.9,10058.6,10139.6,191800
2017-09-22,9964.4,10095.05,9952.8,10094.35,226600
2017-09-25,9872.6,9960.5,9816.05,9960.1,221400
2017-09-26,9871.5,9891.35,9813.0,9875.25,190900
2017-09-27,9735.75,9921.05,9714.4,9920.6,200100
2017-09-28,9768.95,9789.2,9687.55,9736.4,385000
2017-09-29,9788.6,9854.0,9775.35,9814.3,196300
2017-10-03,9859.5,9895.4,9831.05,9893.3,162800
2017-10-04,9914.9,9938.3,9850.65,9884.35,156200
2017-10-05,9888.7,9945.95,9881.85,9927.0,147800
2017-10-06,9979.7,9989.35,9906.6,9908.15,195800
2017-10-09,9988.75,10015.75,9959.45,9988.2,143900
2017-10-10,10016.95,10034.0,10002.3,10013.7,148600
2017-10-11,9984.8,10067.25,9955.8,10042.6,189700
2017-10-12,10096.4,10104.45,9977.1,10011.2,200900
2017-10-13,10167.45,10191.9,10120.1,10123.7,230100
2017-10-16,10230.85,10242.95,10175.1,10207.4,203000
2017-10-17,10234.45,10251.85,10212.6,10227.65,195700
2017-10-18,10210.85,10236.45,10175.75,10209.4,254200
2017-10-19,10146.55,10211.95,10123.35,10210.35,30200
2017-10-23,10184.85,10224.15,10124.5,10176.65,218100
2017-10-24,10207.7,10237.75,10182.4,10218.55,217200
2017-10-25,10295.35,10340.55,10240.9,10321.15,594200
2017-10-26,10343.8,10355.65,10271.85,10291.8,429700
2017-10-27,10323.05,10366.15,10311.3,10362.3,312700
2017-10-30,10363.65,10384.5,10344.3,10353.85,236900
2017-10-31,10335.3,10367.7,10323.95,10364.9,232600
2017-11-01,10440.5,10451.65,10383.05,10390.35,260300
2017-11-02,10423.8,10453.0,10412.55,10440.5,201500
2017-11-03,10452.5,10461.7,10403.6,10461.55,199900
2017-11-06,10451.8,10490.45,10413.75,10431.75,193600
2017-11-07,10350.15,10485.75,10340.8,10477.15,286900
2017-11-08,10303.15,10384.25,10285.5,10361.95,274500
2017-11-09,10308.95,10368.45,10266.95,10358.65,240200
2017-11-10,10321.75,10344.95,10254.1,10304.35,279400
2017-11-13,10224.95,10334.15,10216.25,10322.0,210300
2017-11-14,10186.6,10248.0,10175.55,10223.4,305000
2017-11-15,10118.05,10175.45,10094.0,10171.95,207400
2017-11-16,10214.75,10232.25,10139.2,10152.9,182600
2017-11-17,10283.6,10343.6,10268.05,10324.55,203300
2017-11-20,10298.75,10309.85,10261.5,10287.2,147200
2017-11-21,10326.9,10358.7,10315.05,10329.25,186100
2017-11-22,10342.3,10368.7,10309.55,10350.8,157600
2017-11-23,10348.75,10374.3,10307.3,10358.45,153000
2017-11-24,10389.7,10404.5,10362.25,10366.8,129200
2017-11-27,10399.55,10407.15,10340.2,10361.05,141900
2017-11-28,10370.25,10409.55,10355.2,10387.9,196000
2017-11-29,10361.3,10392.95,10345.9,10376.65,152500
2017-11-30,10226.55,10332.7,10211.25,10332.7,342500
2017-12-01,10121.8,10272.7,10108.55,10263.7,143400
2017-12-04,10127.75,10179.2,10095.7,10175.05,148600
2017-12-05,10118.25,10147.95,10069.1,10118.25,155500
2017-12-06,10044.1,10104.2,10033.35,10088.8,166100
2017-12-07,10166.7,10182.65,10061.9,10063.45,166200
2017-12-08,10265.65,10270.85,10195.25,10198.45,200000
2017-12-11,10322.25,10329.2,10282.05,10310.5,147400
2017-12-12,10240.15,10326.1,10230.2,10324.9,175100
2017-12-13,10192.95,10296.55,10169.85,10236.6,181600
2017-12-14,10252.1,10276.1,10141.55,10229.3,154300
2017-12-15,10333.25,10373.1,10319.65,10345.65,255100
2017-12-18,10388.75,10443.55,10074.8,10263.1,230400
2017-12-19,10463.2,10472.2,10406.0,10414.8,169100
2017-12-20,10444.2,10494.45,10437.15,10494.4,175200
2017-12-21,10440.3,10473.95,10426.9,10473.95,151900
2017-12-22,10493.0,10501.1,10448.25,10457.3,138800
2017-12-26,10531.5,10545.45,10477.95,10512.3,155600
2017-12-27,10490.75,10552.4,10469.25,10531.05,165200
2017-12-28,10477.9,10534.55,10460.45,10498.2,272900
2017-12-29,10530.7,10538.7,10488.65,10492.35,152000
2018-01-02,10442.2,10495.2,10404.65,10477.55,153400
2018-01-03,10443.2,10503.6,10429.55,10482.65,167300
2018-01-04,10504.8,10513.0,10441.45,10469.4,174900
2018-01-05,10558.85,10566.1,10520.1,10534.25,180900
2018-01-08,10623.6,10631.2,10588.55,10591.7,169000
2018-01-09,10637.0,10659.15,10603.6,10645.1,205000
2018-01-10,10632.2,10655.5,10592.7,10652.05,176400
2018-01-11,10651.2,10664.6,10612.35,10637.05,153800
2018-01-12,10681.25,10690.4,10597.1,10682.55,175200
2018-01-15,10741.55,10782.65,10713.8,10718.5,175900
2018-01-16,10700.45,10762.35,10687.85,10761.5,211000
2018-01-17,10788.55,10803.0,10666.75,10702.45,252700
2018-01-18,10817.0,10887.5,10782.4,10873.4,312000
2018-01-19,10894.7,10906.85,10793.9,10829.2,207600
2018-01-22,10966.2,10975.1,10881.4,10883.2,231600
2018-01-23,11083.7,11092.9,10994.55,10997.4,284600
2018-01-24,11086.0,11110.1,11046.15,11069.35,283400
2018-01-25,11069.65,11095.6,11009.2,11095.6,330300
2018-01-29,11130.4,11171.55,11075.95,11079.35,241700
2018-01-30,11049.65,11121.1,11033.9,11120.85,228000
2018-01-31,11027.7,11058.5,10979.3,11018.8,245900
2018-02-01,11016.9,11117.35,10878.8,11044.55,306200
2018-02-02,10760.6,10954.95,10736.1,10938.2,282700
2018-02-05,10666.55,10702.75,10586.8,10604.3,240100
2018-02-06,10498.25,10594.15,10276.3,10295.15,266500
2018-02-07,10476.7,10614.0,10446.4,10607.2,250400
2018-02-08,10576.85,10637.8,10479.55,10518.5,232200
2018-02-09,10454.95,10480.2,10398.2,10416.5,191600
2018-02-12,10539.75,10555.5,10485.4,10518.2,217400
2018-02-14,10500.9,10590.55,10456.65,10585.75,229200
2018-02-15,10545.5,10618.1,10511.05,10537.9,210600
2018-02-16,10452.3,10612.9,10434.05,10596.2,184300
2018-02-19,10378.4,10489.35,10302.75,10488.9,187300
2018-02-20,10360.4,10429.35,10347.65,10391.0,187700
2018-02-21,10397.45,10426.1,10349.6,10426.0,234100
2018-02-22,10382.7,10397.55,10340.65,10354.35,313600
2018-02-23,10491.05,10499.1,10396.65,10408.1,210600
2018-02-26,10582.6,10592.95,10520.2,10526.55,171900
2018-02-27,10554.3,10631.65,10537.25,10615.2,187500
2018-02-28,10492.85,10535.5,10461.55,10488.95,286000
2018-03-01,10458.35,10525.5,10447.15,10479.95,176000
2018-03-05,10358.85,10428.7,10323.9,10428.3,194000
2018-03-06,10249.25,10441.35,10215.9,10420.5,222900
2018-03-07,10154.2,10243.35,10141.55,10232.95,249500
2018-03-08,10242.65,10270.35,10146.4,10216.25,226400
2018-03-09,10226.85,10296.7,10211.9,10271.3,186500
2018-03-12,10421.4,10433.65,10295.45,10301.6,216400
2018-03-13,10426.85,10478.6,10377.85,10389.5,266700
2018-03-14,10410.9,10420.35,10336.3,10393.05,181400
2018-03-15,10360.15,10420.0,10346.2,10405.45,173900
2018-03-16,10195.15,10346.3,10180.25,10345.15,328500
2018-03-19,10094.25,10224.55,10075.3,10215.35,210200
2018-03-20,10124.35,10155.65,10049.1,10051.55,203000
2018-03-21,10155.25,10227.3,10132.95,10181.95,204800
2018-03-22,10114.75,10207.85,10105.4,10167.5,230500
2018-03-23,9998.05,10027.7,9951.9,9968.8,285700
2018-03-26,10130.65,10143.5,9958.55,9989.15,262600
2018-03-27,10184.15,10207.9,10139.65,10188.0,225700
2018-03-28,10113.7,10158.35,10096.9,10143.6,344400
2018-04-02,10211.8,10220.1,10127.75,10151.65,225400
2018-04-03,10245.0,10255.35,10171.05,10186.85,205300
2018-04-04,10128.4,10279.85,10111.3,10274.6,231100
2018-04-05,10325.15,10331.8,10227.45,10228.45,236800
2018-04-06,10331.6,10350.45,10290.85,10322.75,200200
2018-04-09,10379.35,10397.7,10328.5,10333.7,221600
2018-04-10,10402.25,10424.85,10381.5,10412.9,251700
2018-04-11,10417.15,10428.15,10355.6,10428.15,250400
2018-04-12,10458.65,10469.9,10395.25,10410.65,238600
2018-04-13,10480.6,10519.9,10451.45,10495.3,213100
2018-04-16,10528.35,10540.15,10396.35,10398.3,195000
2018-04-17,10548.7,10560.45,10495.65,10557.3,206100
2018-04-18,10526.2,10594.2,10509.7,10578.9,205400
2018-04-19,10565.3,10572.2,10546.2,10563.65,262600
2018-04-20,10564.05,10582.35,10527.45,10560.35,244600
2018-04-23,10584.7,10638.35,10514.95,10592.8,194200
2018-04-24,10614.35,10636.8,10569.0,10578.1,219200
2018-04-25,10570.55,10612.6,10536.45,10612.4,189200
2018-04-26,10617.8,10628.4,10559.65,10586.5,335100
2018-04-27,10692.3,10719.8,10647.55,10651.65,0
2018-04-30,10739.35,10759.0,10704.6,10705.75,173800
2018-05-02,10718.05,10784.65,10689.8,10783.85,229700
2018-05-03,10679.65,10720.6,10647.45,10720.15,185200
2018-05-04,10618.25,10700.45,10601.6,10700.45,186500
2018-05-07,10715.5,10725.65,10635.65,10653.15,168400
2018-05-08,10717.8,10758.55,10689.4,10757.9,269800
2018-05-09,10741.7,10766.25,10689.85,10693.35,215400
2018-05-10,10716.55,10785.55,10705.0,10779.65,192100
2018-05-11,10806.5,10812.05,10724.45,10741.95,203100
2018-05-14,10806.6,10834.85,10774.75,10815.15,171400
2018-05-15,10801.85,10929.2,10781.4,10812.6,254300
2018-05-16,10741.1,10790.45,10699.7,10751.95,231100
2018-05-17,10682.7,10777.25,10664.5,10775.6,214100
2018-05-18,10596.4,10674.95,10589.1,10671.85,223000
2018-05-21,10516.7,10621.7,10505.8,10616.7,0
2018-05-22,10536.7,10558.6,10490.55,10518.45,241700
2018-05-23,10430.35,10533.55,10417.8,10521.1,290900
2018-05-24,10513.85,10535.15,10419.8,10464.85,297600
2018-05-25,10605.15,10628.05,10524.0,10533.05,260800
2018-05-28,10688.65,10709.8,10640.55,10648.35,232600
2018-05-29,10633.3,10717.25,10616.1,10689.4,225800
2018-05-30,10614.35,10648.7,10558.45,10579.0,238700
2018-05-31,10736.15,10763.8,10620.4,10670.1,610300
2018-06-01,10696.2,10764.75,10681.5,10738.45,220600
2018-06-04,10628.5,10770.3,10618.35,10765.95,203800
2018-06-05,10593.15,10633.15,10550.9,10630.7,167700
2018-06-06,10684.65,10698.35,10587.5,10603.45,189900
2018-06-07,10768.35,10818.0,10722.6,10722.6,220900
2018-06-08,10767.65,10779.45,10709.05,10736.4,209400
2018-06-11,10786.95,10850.55,10777.05,10781.85,211400
2018-06-12,10842.85,10856.55,10789.4,10816.15,198300
2018-06-13,10856.7,10893.25,10842.65,10887.5,213400
2018-06-14,10808.05,10833.7,10773.55,10832.9,184300
2018-06-15,10817.7,10834.0,10755.4,10808.65,305400
2018-06-18,10799.85,10830.2,10787.35,10830.2,196600
2018-06-19,10710.45,10789.45,10701.2,10789.45,224500
2018-06-20,10772.05,10781.8,10724.05,10734.65,193500
2018-06-21,10741.1,10809.6,10725.9,10808.45,223600
2018-06-22,10821.85,10837.0,10710.45,10742.7,229800
2018-06-25,10762.45,10831.05,10753.05,10822.9,229600
2018-06-26,10769.15,10805.25,10732.55,10742.7,220000
2018-06-27,10671.4,10785.5,10652.4,10785.5,246000
2018-06-28,10589.1,10674.2,10557.7,10660.8,352300
2018-06-29,10714.3,10723.05,10612.35,10612.85,242800
2018-07-02,10657.3,10736.15,10604.65,10732.35,295400
2018-07-03,10699.9,10713.3,10630.25,10668.6,202100
2018-07-04,10769.9,10777.15,10677.75,10715.0,173900
